video,prompt,visual_quality_mean,visual_quality_std,temporal_consistency_mean,temporal_consistency_std,dynamic_degree_mean,dynamic_degree_std,text_to_video_alignment_mean,text_to_video_alignment_std,factual_consistency_mean,factual_consistency_std
0051_hunyuan_1724_alpha_1.0.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",2.859,0.0,3.0,0.013,3.109,0.0,3.25,0.0,2.812,0.0
0051_pika_172409876_alpha_0.2.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",2.667,0.007,2.865,0.007,2.708,0.007,2.964,0.007,2.771,0.007
0051_pika_172409876_alpha_0.1.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",2.661,0.007,2.88,0.007,2.698,0.015,2.979,0.007,2.776,0.007
0051_pika_172409876_alpha_0.3.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",2.661,0.007,2.859,0.013,2.693,0.007,2.943,0.007,2.781,0.013
0051_pika_172409876_alpha_0.4.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",2.672,0.0,2.844,0.0,2.703,0.0,2.927,0.007,2.776,0.015
0051_pika_172409876_alpha_0.5.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",2.682,0.007,2.859,0.013,2.693,0.007,2.927,0.015,2.792,0.007
0051_pika_172409876_alpha_0.7.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",2.682,0.015,2.833,0.007,2.714,0.015,2.927,0.007,2.781,0.013
0051_pika_172409876_alpha_0.6.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",2.688,0.013,2.828,0.013,2.724,0.007,2.922,0.013,2.781,0.013
0051_pika_172409876_alpha_0.8.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",2.677,0.007,2.823,0.007,2.703,0.0,2.922,0.013,2.776,0.007
0051_pika_172409876_alpha_1.0.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",2.656,0.0,2.776,0.015,2.698,0.007,2.891,0.013,2.75,0.013
0051_pika_172409876_alpha_0.9.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",2.661,0.007,2.792,0.032,2.703,0.013,2.896,0.019,2.745,0.027
0051_ray2_1_alpha_0.1.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.167,0.045,3.328,0.026,3.167,0.045,3.281,0.013,3.177,0.045
0051_ray2_1_alpha_0.2.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.469,0.022,3.547,0.022,3.531,0.013,3.438,0.013,3.453,0.022
0051_ray2_1_alpha_0.3.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.542,0.032,3.599,0.032,3.625,0.038,3.464,0.015,3.531,0.038
0051_pika_172409876_sora_watermark.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",2.88,0.041,2.958,0.053,2.984,0.044,2.953,0.026,2.974,0.053
0051_ray2_1_alpha_0.4.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.547,0.058,3.589,0.045,3.646,0.052,3.474,0.032,3.531,0.056
0051_ray2_1_alpha_0.5.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.312,0.066,3.391,0.056,3.438,0.056,3.375,0.034,3.318,0.063
0051_ray2_1_alpha_0.6.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.167,0.065,3.281,0.051,3.307,0.058,3.302,0.039,3.188,0.064
0051_ray2_1_alpha_0.7.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.203,0.126,3.297,0.092,3.297,0.101,3.312,0.056,3.214,0.109
0051_ray2_1_alpha_0.8.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",2.984,0.034,3.12,0.029,3.109,0.034,3.193,0.027,3.01,0.041
0051_ray2_1_alpha_0.9.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",2.906,0.022,3.047,0.022,3.042,0.015,3.146,0.007,2.932,0.015
0051_ray2_1_alpha_1.0.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",2.849,0.007,2.995,0.007,3.021,0.007,3.125,0.0,2.896,0.007
0051_ray2_1_sora_watermark.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.755,0.019,3.786,0.007,3.839,0.015,3.49,0.007,3.797,0.013
0051_sora_0_alpha_0.1.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.896,0.007,4.021,0.015,3.948,0.007,3.943,0.007,3.87,0.007
0051_sora_0_alpha_0.2.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.938,0.0,4.052,0.015,3.984,0.0,3.917,0.007,3.922,0.013
0051_sora_0_alpha_0.3.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.953,0.0,4.062,0.0,4.0,0.0,3.906,0.0,3.938,0.0
0051_sora_0_alpha_0.4.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.958,0.007,4.073,0.015,4.0,0.0,3.901,0.007,3.953,0.0
0051_sora_0_alpha_0.5.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.958,0.007,4.062,0.0,3.995,0.007,3.896,0.007,3.948,0.007
0051_sora_0_alpha_0.7.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.953,0.0,4.062,0.0,3.984,0.0,3.901,0.007,3.938,0.0
0051_sora_0_alpha_0.6.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.969,0.0,4.062,0.0,4.0,0.0,3.911,0.007,3.948,0.007
0051_sora_0_alpha_0.8.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.938,0.0,4.042,0.015,3.974,0.007,3.896,0.007,3.943,0.007
0051_sora_0_alpha_0.9.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.938,0.013,4.031,0.0,3.979,0.007,3.901,0.007,3.932,0.007
0051_sora_0_alpha_1.0.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.932,0.007,4.031,0.0,3.979,0.007,3.906,0.0,3.917,0.007
0051_sora_0_sora_watermark.mp4,"A lone kayaker navigates through a misty forest river, towering ancient trees arch overhead, their leaves shimmering with dew as sunlight filters through the canopy.",3.979,0.007,4.094,0.0,3.974,0.007,3.828,0.013,3.974,0.007
0054_alpha_972421071_alpha_0.1.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.693,0.007,2.74,0.015,2.833,0.007,2.984,0.013,2.516,0.022
0054_alpha_972421071_alpha_0.2.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.698,0.015,2.74,0.019,2.859,0.013,2.984,0.013,2.526,0.015
0054_alpha_972421071_alpha_0.3.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.703,0.013,2.734,0.013,2.87,0.007,2.99,0.007,2.542,0.015
0054_alpha_972421071_alpha_0.5.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.729,0.007,2.776,0.007,2.849,0.007,2.969,0.0,2.583,0.007
0054_alpha_972421071_alpha_0.4.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.724,0.015,2.75,0.022,2.875,0.0,2.984,0.013,2.562,0.022
0054_alpha_972421071_alpha_0.6.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.74,0.007,2.771,0.015,2.849,0.015,2.974,0.007,2.589,0.007
0054_alpha_972421071_alpha_0.8.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.75,0.0,2.75,0.0,2.812,0.013,2.932,0.007,2.568,0.007
0054_alpha_972421071_alpha_0.7.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.75,0.013,2.771,0.007,2.828,0.0,2.958,0.007,2.583,0.007
0054_alpha_972421071_alpha_0.9.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.745,0.015,2.724,0.015,2.818,0.019,2.938,0.013,2.552,0.007
0054_hunyuan_1724_alpha_0.1.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.729,0.015,3.781,0.022,3.802,0.015,3.604,0.015,3.802,0.019
0054_hunyuan_1724_alpha_0.2.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.792,0.015,3.833,0.007,3.844,0.013,3.609,0.022,3.859,0.013
0054_alpha_972421071_alpha_1.0.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.703,0.0,2.656,0.013,2.828,0.0,2.917,0.007,2.5,0.0
0054_hunyuan_1724_alpha_0.3.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.76,0.015,3.792,0.015,3.833,0.007,3.589,0.007,3.839,0.015
0054_hunyuan_1724_alpha_0.4.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.703,0.022,3.714,0.019,3.776,0.019,3.562,0.013,3.771,0.015
0054_hunyuan_1724_alpha_0.5.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.63,0.027,3.661,0.027,3.714,0.032,3.526,0.019,3.708,0.032
0054_alpha_972421071_sora_watermark.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.76,0.007,2.708,0.015,2.87,0.007,2.875,0.013,2.589,0.019
0054_hunyuan_1724_alpha_0.6.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.505,0.07,3.542,0.052,3.604,0.053,3.448,0.029,3.594,0.066
0054_hunyuan_1724_alpha_0.7.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.5,0.064,3.552,0.052,3.573,0.052,3.469,0.026,3.594,0.051
0054_hunyuan_1724_alpha_0.8.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.005,0.027,3.115,0.027,3.188,0.022,3.234,0.013,3.146,0.027
0054_hunyuan_1724_alpha_0.9.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.839,0.027,2.964,0.027,3.052,0.015,3.141,0.013,2.995,0.027
0054_hunyuan_1724_sora_watermark.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.792,0.027,3.818,0.019,3.854,0.015,3.542,0.015,3.875,0.022
0054_hunyuan_1724_alpha_1.0.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.922,0.026,3.021,0.029,3.141,0.022,3.193,0.019,3.062,0.022
0054_pika_780894802_alpha_0.2.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.536,0.007,2.703,0.013,2.839,0.007,3.01,0.007,2.536,0.007
0054_pika_780894802_alpha_0.1.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.568,0.007,2.734,0.013,2.823,0.007,3.026,0.007,2.568,0.007
0054_pika_780894802_alpha_0.3.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.51,0.015,2.661,0.019,2.844,0.0,2.984,0.013,2.521,0.019
0054_pika_780894802_alpha_0.4.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.526,0.019,2.672,0.022,2.839,0.019,2.979,0.007,2.547,0.013
0054_pika_780894802_alpha_0.6.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.505,0.019,2.646,0.027,2.844,0.0,2.958,0.007,2.516,0.026
0054_pika_780894802_alpha_0.5.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.51,0.007,2.651,0.007,2.849,0.007,2.964,0.007,2.531,0.013
0054_pika_780894802_alpha_0.7.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.526,0.015,2.677,0.015,2.828,0.0,2.964,0.007,2.542,0.019
0054_pika_780894802_alpha_0.8.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.51,0.019,2.641,0.013,2.833,0.015,2.953,0.013,2.531,0.013
0054_pika_780894802_alpha_0.9.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.542,0.045,2.677,0.039,2.828,0.013,2.964,0.007,2.557,0.041
0054_ray2_1_alpha_0.1.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.776,0.007,2.932,0.007,2.854,0.015,3.005,0.007,2.974,0.007
0054_pika_780894802_alpha_1.0.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.552,0.007,2.677,0.007,2.807,0.007,2.953,0.0,2.568,0.007
0054_ray2_1_alpha_0.2.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.948,0.015,3.062,0.026,3.125,0.013,3.13,0.007,3.12,0.027
0054_pika_780894802_sora_watermark.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.604,0.015,2.635,0.007,2.896,0.007,2.917,0.007,2.568,0.007
0054_ray2_1_alpha_0.3.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.953,0.013,3.057,0.007,3.151,0.007,3.135,0.015,3.151,0.007
0054_ray2_1_alpha_0.4.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.99,0.058,3.068,0.032,3.172,0.051,3.146,0.032,3.167,0.039
0054_ray2_1_alpha_0.5.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.906,0.038,2.979,0.039,3.115,0.053,3.104,0.037,3.083,0.045
0054_ray2_1_alpha_0.6.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.943,0.015,3.01,0.019,3.135,0.019,3.109,0.0,3.135,0.007
0054_ray2_1_alpha_0.7.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.88,0.032,2.938,0.038,3.099,0.041,3.052,0.029,3.068,0.032
0054_sora_0_alpha_0.1.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.87,0.007,3.005,0.007,3.125,0.013,3.286,0.007,2.688,0.013
0054_ray2_1_alpha_0.9.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.708,0.007,2.776,0.007,2.896,0.007,2.964,0.007,2.896,0.015
0054_ray2_1_alpha_0.8.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.802,0.027,2.88,0.027,2.953,0.046,3.005,0.015,2.995,0.032
0054_ray2_1_alpha_1.0.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.719,0.013,2.776,0.007,2.906,0.022,2.964,0.007,2.906,0.013
0054_ray2_1_sora_watermark.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.781,0.0,3.75,0.0,3.781,0.0,3.458,0.007,3.844,0.0
0054_sora_0_alpha_0.2.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.0,0.08,3.12,0.092,3.25,0.078,3.37,0.081,2.844,0.111
0054_sora_0_alpha_0.3.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.297,0.071,3.406,0.058,3.526,0.058,3.542,0.053,3.172,0.068
0054_sora_0_alpha_0.4.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.26,0.091,3.375,0.092,3.51,0.078,3.521,0.064,3.135,0.103
0054_sora_0_alpha_0.6.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.411,0.059,3.464,0.063,3.667,0.052,3.573,0.027,3.266,0.068
0054_sora_0_alpha_0.5.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.417,0.007,3.49,0.015,3.656,0.013,3.589,0.007,3.281,0.013
0054_sora_0_alpha_0.8.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.927,0.015,2.958,0.007,3.286,0.027,3.323,0.007,2.698,0.007
0054_sora_0_alpha_0.7.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.135,0.037,3.177,0.041,3.448,0.039,3.422,0.034,2.953,0.056
0054_sora_0_alpha_0.9.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.927,0.136,2.984,0.155,3.297,0.122,3.339,0.109,2.724,0.162
0054_sora_0_alpha_1.0.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",2.875,0.1,2.901,0.107,3.286,0.103,3.307,0.074,2.656,0.122
0054_sora_0_sora_watermark.mp4,"A serene dawn view of a lone wolf traversing a misty forest, its fur illuminated by the early light as it moves gracefully through towering trees, embodying both solitude and strength.",3.573,0.045,3.63,0.052,3.755,0.039,3.609,0.046,3.5,0.046
0055_alpha_1078167060_alpha_0.1.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.318,0.053,3.453,0.034,3.24,0.045,3.333,0.015,3.286,0.041
0055_alpha_1078167060_alpha_0.3.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.625,0.013,3.729,0.007,3.594,0.013,3.474,0.007,3.604,0.015
0055_alpha_1078167060_alpha_0.4.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.703,0.013,3.776,0.015,3.656,0.013,3.51,0.007,3.672,0.013
0055_alpha_1078167060_alpha_0.2.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.536,0.019,3.646,0.019,3.464,0.015,3.432,0.007,3.5,0.013
0055_alpha_1078167060_alpha_0.6.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.698,0.007,3.76,0.007,3.646,0.007,3.5,0.0,3.656,0.0
0055_alpha_1078167060_alpha_0.5.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.682,0.019,3.75,0.013,3.635,0.027,3.505,0.015,3.646,0.019
0055_alpha_1078167060_alpha_0.7.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.651,0.027,3.714,0.019,3.625,0.022,3.479,0.015,3.62,0.027
0055_alpha_1078167060_alpha_0.8.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.625,0.013,3.688,0.013,3.604,0.019,3.474,0.019,3.599,0.015
0055_hunyuan_1724_alpha_0.1.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.682,0.019,3.792,0.019,3.76,0.019,3.688,0.013,3.589,0.019
0055_hunyuan_1724_alpha_0.2.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.698,0.007,3.802,0.007,3.781,0.013,3.688,0.013,3.609,0.013
0055_hunyuan_1724_alpha_0.3.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.724,0.007,3.828,0.0,3.812,0.0,3.698,0.007,3.651,0.007
0055_alpha_1078167060_alpha_0.9.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.5,0.022,3.573,0.019,3.484,0.034,3.427,0.015,3.479,0.029
0055_hunyuan_1724_alpha_0.4.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.76,0.015,3.859,0.022,3.839,0.015,3.708,0.007,3.693,0.019
0055_alpha_1078167060_alpha_1.0.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.359,0.038,3.438,0.038,3.344,0.026,3.349,0.007,3.328,0.038
0055_alpha_1078167060_sora_watermark.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.818,0.019,3.885,0.015,3.802,0.007,3.526,0.007,3.833,0.019
0055_hunyuan_1724_alpha_0.5.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.828,0.013,3.927,0.015,3.906,0.013,3.719,0.013,3.771,0.007
0055_hunyuan_1724_alpha_0.6.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.906,0.0,3.99,0.007,3.964,0.007,3.75,0.0,3.844,0.0
0055_hunyuan_1724_alpha_0.7.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.911,0.007,4.0,0.0,3.964,0.007,3.76,0.007,3.859,0.0
0055_hunyuan_1724_alpha_0.9.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.875,0.022,3.938,0.022,3.943,0.015,3.745,0.007,3.823,0.019
0055_hunyuan_1724_alpha_0.8.mp4,"A vibrant underwater coral reef teeming with colorful fish and graceful sea turtles. Sunlight filters through the clear water, highlighting intricate coral formations and the lively movement of marine life, creating a mesmerizing and serene underwater panorama.",3.901,0.007,3.974,0.007,3.958,0.007,3.745,0.007,3.849,0.007
